dataset,source,algorithm,metric,Normalization,Dimensionality_Reduction,final_width,time_prep_mean,time_prep_std,time_fit_mean,time_fit_std,total_time_mean,total_time_std,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,ALL,ALL,0.7358606000016152,0.009407585028402228,0.004353988444345259,0.0008429420500684574,0.7402145884459606,0.009686433649914965,0.7744687557326396,0.42211583042242956,0.6029481671090693,0.10029137255370556,0.7619564188810675,0.21737171271431255
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,Não,0.015625,0.7358606000016152,0.009492723279851109,0.005324617777498284,0.000723449567557558,0.7411852177791136,0.009757748531114321,0.6215146554251317,0.28096643553753076,0.6796564432763794,0.049780119131750074,0.9182145888617097,0.07402636975134885
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,Não,0.03125,0.7358606000016152,0.009492723279851109,0.00469595333343018,0.00040740191196623197,0.7405565533350454,0.009739985795015707,0.6631682250338858,0.2884734069851535,0.6368174202133433,0.06493708519115836,0.8516629657780383,0.10027741981021153
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,Não,0.0625,0.7358606000016152,0.009492723279851109,0.004337851110823123,0.00046268495361484756,0.7401984511124384,0.009803265326827718,0.6992663221532724,0.3197896125600343,0.6263464775141496,0.06184197590869783,0.8319137488983245,0.10020400137116882
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,Não,0.125,0.7358606000016152,0.009492723279851109,0.004051795555682835,0.000592044655387709,0.7399123955572982,0.009702904540794498,0.6867594818270074,0.2982140037563933,0.6335354812548005,0.057793909511200704,0.8415780335040348,0.08809511647278703
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,Não,0.25,0.7358606000016152,0.009492723279851109,0.0033597244442918734,0.0004190236727123274,0.7392203244459071,0.009754257664215562,1.2016350942239005,0.5629256858091432,0.43838501328667395,0.03069810885956819,0.36641275736323026,0.05009525278550776
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,Não,ALL,0.7358606000016152,0.009407585028402228,0.004353988444345259,0.0008429420500684574,0.7402145884459606,0.009686433649914965,0.7744687557326396,0.42211583042242956,0.6029481671090693,0.10029137255370556,0.7619564188810675,0.21737171271431255
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,ALL,0.015625,0.7429632000021229,0.0,0.005573339999439927,0.0007321369884513691,0.7485365400015629,0.000732136988451368,0.3493394674769436,0.052560970171128846,0.6577185955889108,0.0662757933810174,0.8821109527971039,0.10398682210508212
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,ALL,0.03125,0.7429632000021229,0.0,0.004804126667052767,0.0002155553475416526,0.7477673266691757,0.0002155553475416585,0.373253027950905,0.04250574899431159,0.6328041203708696,0.07956638201725867,0.844064701684798,0.12058159273648002
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,ALL,0.0625,0.7429632000021229,0.0,0.0045493199994476674,0.0004935568213043833,0.7475125200015706,0.000493556821304378,0.4011823603404292,0.02915441549723662,0.5965234938532361,0.061412702686645435,0.774255136654994,0.10196499900606627
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,ALL,0.125,0.7429632000021229,0.0,0.00428278666707528,0.0007062176175613838,0.7472459866691982,0.000706217617561387,0.3889591957555363,0.025269107446476934,0.6195497172547373,0.04606007819017409,0.8100360942477637,0.06269457043929783
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,ALL,0.25,0.7429632000021229,0.0,0.0035742933330765933,0.0005298949527491357,0.7465374933351996,0.0005298949527491243,0.6640935630804196,0.09891239945641393,0.43497175438939567,0.028876240596786812,0.36282348909495377,0.04451902996251084
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,ALL,ALL,0.7429632000021229,0.0,0.004556773333218447,0.0008582147229504983,0.7475199733353414,0.0008582147229505315,0.4353655229208468,0.1286749966823031,0.5883135362914299,0.09826891365894164,0.7346580748959226,0.21026430332732832
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,Não,0.015625,0.7429632000021229,0.0,0.005573339999439927,0.0007321369884513691,0.7485365400015629,0.000732136988451368,0.3493394674769436,0.052560970171128846,0.6577185955889108,0.0662757933810174,0.8821109527971039,0.10398682210508212
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,Não,0.03125,0.7429632000021229,0.0,0.004804126667052767,0.0002155553475416526,0.7477673266691757,0.0002155553475416585,0.373253027950905,0.04250574899431159,0.6328041203708696,0.07956638201725867,0.844064701684798,0.12058159273648002
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,Não,0.0625,0.7429632000021229,0.0,0.0045493199994476674,0.0004935568213043833,0.7475125200015706,0.000493556821304378,0.4011823603404292,0.02915441549723662,0.5965234938532361,0.061412702686645435,0.774255136654994,0.10196499900606627
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,Não,0.125,0.7429632000021229,0.0,0.00428278666707528,0.0007062176175613838,0.7472459866691982,0.000706217617561387,0.3889591957555363,0.025269107446476934,0.6195497172547373,0.04606007819017409,0.8100360942477637,0.06269457043929783
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,Não,0.25,0.7429632000021229,0.0,0.0035742933330765933,0.0005298949527491357,0.7465374933351996,0.0005298949527491243,0.6640935630804196,0.09891239945641393,0.43497175438939567,0.028876240596786812,0.36282348909495377,0.04451902996251084
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,MinMax,Não,ALL,0.7429632000021229,0.0,0.004556773333218447,0.0008582147229504983,0.7475199733353414,0.0008582147229505315,0.4353655229208468,0.1286749966823031,0.5883135362914299,0.09826891365894164,0.7346580748959226,0.21026430332732832
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,ALL,0.015625,0.7420216000027722,0.0,0.005409539999770101,0.0005919723659696623,0.7474311400025423,0.0005919723659696645,0.5220381072869086,0.044947402330873056,0.6969004266023767,0.027284399387117447,0.9426077083818535,0.04313734985737572
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,ALL,0.03125,0.7420216000027722,0.0,0.004929073333187206,0.0004814886707658101,0.7469506733359594,0.000481488670765816,0.5851047146983578,0.06782097900987828,0.626924645503099,0.06636355382124215,0.8341467510491661,0.1072319038866994
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,ALL,0.0625,0.7420216000027722,0.0,0.004552413333779693,0.00032238765411517754,0.7465740133365519,0.0003223876541151747,0.57182202785805,0.044673337861732526,0.6498595871332387,0.06382036968780826,0.8820810977765391,0.09089924722726044
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,ALL,0.125,0.7420216000027722,0.0,0.004087773332624499,0.00019676977563546377,0.7461093733353967,0.0001967697756354509,0.5968577178613,0.0632473767918367,0.6372781619942436,0.05591179897194892,0.8515241313581817,0.08516523405959851
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,ALL,0.25,0.7420216000027722,0.0,0.003501573333051013,0.00020716072983068337,0.7455231733358232,0.0002071607298306981,1.0122192093895976,0.14322564484856554,0.4390113083173582,0.03360787630020353,0.366926741004267,0.05665966332225981
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,ALL,ALL,0.7420216000027722,0.0,0.004496074666482503,0.0007663707026738995,0.7465176746692547,0.0007663707026739316,0.6576083554188428,0.19694750327219515,0.6099948259100633,0.10265418382966977,0.7754572859140015,0.22302389155092078
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,Não,0.015625,0.7420216000027722,0.0,0.005409539999770101,0.0005919723659696623,0.7474311400025423,0.0005919723659696645,0.5220381072869086,0.044947402330873056,0.6969004266023767,0.027284399387117447,0.9426077083818535,0.04313734985737572
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,Não,0.03125,0.7420216000027722,0.0,0.004929073333187206,0.0004814886707658101,0.7469506733359594,0.000481488670765816,0.5851047146983578,0.06782097900987828,0.626924645503099,0.06636355382124215,0.8341467510491661,0.1072319038866994
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,Não,0.0625,0.7420216000027722,0.0,0.004552413333779693,0.00032238765411517754,0.7465740133365519,0.0003223876541151747,0.57182202785805,0.044673337861732526,0.6498595871332387,0.06382036968780826,0.8820810977765391,0.09089924722726044
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,Não,0.125,0.7420216000027722,0.0,0.004087773332624499,0.00019676977563546377,0.7461093733353967,0.0001967697756354509,0.5968577178613,0.0632473767918367,0.6372781619942436,0.05591179897194892,0.8515241313581817,0.08516523405959851
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,Não,0.25,0.7420216000027722,0.0,0.003501573333051013,0.00020716072983068337,0.7455231733358232,0.0002071607298306981,1.0122192093895976,0.14322564484856554,0.4390113083173582,0.03360787630020353,0.366926741004267,0.05665966332225981
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,Robust,Não,ALL,0.7420216000027722,0.0,0.004496074666482503,0.0007663707026738995,0.7465176746692547,0.0007663707026739316,0.6576083554188428,0.19694750327219515,0.6099948259100633,0.10265418382966977,0.7754572859140015,0.22302389155092078
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,ALL,0.015625,0.7225969999999506,0.0,0.004990973333284827,0.0007517792757364431,0.7275879733332355,0.0007517792757364353,0.993166391511543,0.07318966612067451,0.6843503076378507,0.042348836101312425,0.9299251054061716,0.04865622369259446
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,ALL,0.03125,0.7225969999999506,0.0,0.004354660000050567,0.00021858449794451794,0.7269516600000012,0.000218584497944514,1.0311469324523947,0.11605356500061524,0.6507234947660613,0.04678292452963936,0.876777444600151,0.06706869078041156
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,ALL,0.0625,0.7225969999999506,0.0,0.003911819999242006,0.00018323989462558197,0.7265088199991927,0.000183239894625585,1.124794578261338,0.10931014874561995,0.6326563515559743,0.050863765196411136,0.83940501226344,0.08110953904633868
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,ALL,0.125,0.7225969999999506,0.0,0.003784826667348727,0.0006551675839975046,0.7263818266672994,0.000655167583997524,1.0744615318641857,0.10065647870013175,0.6437785645154208,0.07009218007259267,0.8631738749061587,0.10740371936334041
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,ALL,0.25,0.7225969999999506,0.0,0.0030033066667480134,0.00014535165939819127,0.7256003066666987,0.0001453516593981913,1.9285925102016843,0.22667590938737903,0.44117197715326795,0.031260120791056514,0.36948804199047014,0.05167811417021307
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,ALL,ALL,0.7225969999999506,0.0,0.004009117333334828,0.0008026950693453234,0.7266061173332855,0.0008026950693453027,1.2304323888582291,0.37804405397908497,0.610536139125715,0.09963190491415637,0.7757538958332783,0.2189628761956271
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,Não,0.015625,0.7225969999999506,0.0,0.004990973333284827,0.0007517792757364431,0.7275879733332355,0.0007517792757364353,0.993166391511543,0.07318966612067451,0.6843503076378507,0.042348836101312425,0.9299251054061716,0.04865622369259446
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,Não,0.03125,0.7225969999999506,0.0,0.004354660000050567,0.00021858449794451794,0.7269516600000012,0.000218584497944514,1.0311469324523947,0.11605356500061524,0.6507234947660613,0.04678292452963936,0.876777444600151,0.06706869078041156
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,Não,0.0625,0.7225969999999506,0.0,0.003911819999242006,0.00018323989462558197,0.7265088199991927,0.000183239894625585,1.124794578261338,0.10931014874561995,0.6326563515559743,0.050863765196411136,0.83940501226344,0.08110953904633868
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,Não,0.125,0.7225969999999506,0.0,0.003784826667348727,0.0006551675839975046,0.7263818266672994,0.000655167583997524,1.0744615318641857,0.10065647870013175,0.6437785645154208,0.07009218007259267,0.8631738749061587,0.10740371936334041
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,Não,0.25,0.7225969999999506,0.0,0.0030033066667480134,0.00014535165939819127,0.7256003066666987,0.0001453516593981913,1.9285925102016843,0.22667590938737903,0.44117197715326795,0.031260120791056514,0.36948804199047014,0.05167811417021307
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,,Não,ALL,0.7225969999999506,0.0,0.004009117333334828,0.0008026950693453234,0.7266061173332855,0.0008026950693453027,1.2304323888582291,0.37804405397908497,0.610536139125715,0.09963190491415637,0.7757538958332783,0.2189628761956271
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,0.015625,0.7358606000016152,0.00942161573721043,0.005075227407306273,0.0005327888831407488,0.7409358274089216,0.009622401917935423,0.6457696927870492,0.2645278269295029,0.694909096376698,0.04853502054985128,0.939850271089385,0.07470353871587979
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,0.03125,0.7358606000016152,0.00942161573721043,0.004669145185067013,0.00043227918656269296,0.7405297451866824,0.009565266957780672,0.6724893175992364,0.26532728668275435,0.6760815247373558,0.059144026316459666,0.9098596714471192,0.09296971497096432
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,0.0625,0.7358606000016152,0.00942161573721043,0.004262984444277263,0.0004736785680361344,0.7401235844458925,0.009638341269197244,0.70711910544422,0.3041479992486295,0.6654118271615349,0.07079862503284673,0.8922755616649992,0.1126964444410193
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,0.125,0.7358606000016152,0.00942161573721043,0.003927486666712078,0.0004462466453512731,0.7397880866683274,0.009575153716200942,0.6995712828523886,0.3127323321750977,0.6632237867504139,0.06976153957084882,0.8868619918389178,0.12384188031906067
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,0.25,0.7358606000016152,0.00942161573721043,0.003383111111044674,0.0004297647039508191,0.73924371111266,0.009702099670291668,1.2756698160522597,0.5368275790640324,0.43713129033342435,0.028195802836733088,0.36287032348183185,0.07395112037979577
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,ALL,0.7358606000016152,0.009392150095892617,0.0035247639765561153,0.0016210476319488201,0.7393853639781715,0.009689291503362594,0.7727071544765045,0.4060097334063364,0.6370539126743716,0.10388644674266671,0.8227472620333788,0.22007880744812222
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,ALL,,0.7358606000016152,0.009412839195261584,0.0007541627778360723,0.0008130744452845419,0.7366147627794514,0.009507285355377659,0.6698945727120308,0.30782149013072235,0.6734379411836954,0.05334376467457902,0.9142611300168593,0.0679271751026286
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,0.015625,0.7358606000016152,0.00942161573721043,0.005075227407306273,0.0005327888831407488,0.7409358274089216,0.009622401917935423,0.6457696927870492,0.2645278269295029,0.694909096376698,0.04853502054985128,0.939850271089385,0.07470353871587979
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,0.03125,0.7358606000016152,0.00942161573721043,0.004669145185067013,0.00043227918656269296,0.7405297451866824,0.009565266957780672,0.6724893175992364,0.26532728668275435,0.6760815247373558,0.059144026316459666,0.9098596714471192,0.09296971497096432
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,0.0625,0.7358606000016152,0.00942161573721043,0.004262984444277263,0.0004736785680361344,0.7401235844458925,0.009638341269197244,0.70711910544422,0.3041479992486295,0.6654118271615349,0.07079862503284673,0.8922755616649992,0.1126964444410193
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,0.125,0.7358606000016152,0.00942161573721043,0.003927486666712078,0.0004462466453512731,0.7397880866683274,0.009575153716200942,0.6995712828523886,0.3127323321750977,0.6632237867504139,0.06976153957084882,0.8868619918389178,0.12384188031906067
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,0.25,0.7358606000016152,0.00942161573721043,0.003383111111044674,0.0004297647039508191,0.73924371111266,0.009702099670291668,1.2756698160522597,0.5368275790640324,0.43713129033342435,0.028195802836733088,0.36287032348183185,0.07395112037979577
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,ALL,0.7358606000016152,0.009392150095892617,0.0035247639765561153,0.0016210476319488201,0.7393853639781715,0.009689291503362594,0.7727071544765045,0.4060097334063364,0.6370539126743716,0.10388644674266671,0.8227472620333788,0.22007880744812222
type2_elliptical_overlap_0_std_0.25.csv,sintetico_tipo2,ALL,ALL,ALL,Não,,0.7358606000016152,0.009412839195261584,0.0007541627778360723,0.0008130744452845419,0.7366147627794514,0.009507285355377659,0.6698945727120308,0.30782149013072235,0.6734379411836954,0.05334376467457902,0.9142611300168593,0.0679271751026286
