dataset,source,n_samples,k,Normalization,Dimensionality_Reduction,time_prep,algorithm,metric,param_refine_iter,run_id,time_fit,total_time,radius,silhouette,ari,final_width
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,manhattan,,10,4.650000118999742e-05,0.151303700004064,26.22305,0.4631637815309884,0.07125647279154254,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,manhattan,,11,4.619999890564941e-05,0.15130340000177966,28.49165,0.46327238620747146,0.07660591286957476,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,manhattan,,12,4.789999729837291e-05,0.1513051000001724,32.616299999999995,0.446028096857735,0.08645700063383227,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,manhattan,,13,4.850000186706893e-05,0.15130570000474108,31.897679999999998,0.46941872179139577,0.02565547854209033,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,manhattan,,14,4.86999997519888e-05,0.151305900002626,27.94005,0.4688688330300279,0.10165538191448885,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,0,4.890000127488747e-05,0.1513061000041489,5.197259644384562,0.41541052130012174,0.04243844900358449,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,1,4.8400001105619594e-05,0.15130560000397963,4.447692863188808,0.4363816936664103,0.025847933373748418,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,2,4.829999670619145e-05,0.1513054999995802,4.86237332885409,0.42567418902900145,0.01645874839954571,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,3,6.179999763844535e-05,0.15131900000051246,4.010946282269783,0.1710880107373137,-0.00510808117905995,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,4,4.830000034417026e-05,0.15130550000321819,4.784027975001636,0.445047807598919,0.02163038285567666,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,5,4.940000144415535e-05,0.15130660000431817,4.565504105697411,0.24699350671508113,-0.004978565611871531,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,6,4.989999797544442e-05,0.15130710000084946,5.281840758307082,0.432183081525649,0.030645783628014678,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,7,4.890000127488747e-05,0.1513061000041489,4.783103237657301,0.1287888926886851,0.04723807753385725,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,8,4.930000068270601e-05,0.15130650000355672,3.9610253456964766,0.45971511047051833,0.02351751734250261,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,9,5.109999983687885e-05,0.1513083000027109,4.877233128079078,0.09334144931042761,0.05276298723393561,
